business_status,formatted_address,name,opening_hours,place_id,plus_code,rating,types,user_ratings_total,permanently_closed,tag,price_level,results,lat,long
CLOSED_TEMPORARILY,"Goa 403506, India","Masjid , Syed Nagar",-1,ChIJ0ZMI3oOhvzsRwkUQZp3zQ78,"{'compound_code': 'G4JJ+G3 Valpoi, Goa', 'global_code': '7J7PG4JJ+G3'}",2.7,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",3,TRUE,mosque,-1,-1,15.5313728,74.1302202
CLOSED_TEMPORARILY,"Valankanni, Baina, Mormugao, Goa 403802, India",Shafi Masjid,-1,ChIJAQAA8LnHvzsR4x2IrCrqaQ0,"{'compound_code': '9RQ5+CF Baina, Mormugao, Goa', 'global_code': '7J7M9RQ5+CF'}",4.3,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",47,TRUE,mosque,-1,-1,15.3886015,73.8086294
CLOSED_TEMPORARILY,"B/60/1, General Costa Alvares Rd, Panjim Market, Panaji, Goa 403001, India",Noori Masjid,-1,ChIJRUqG7IvAvzsRne2l5tg1Wuo,"{'compound_code': 'FRXF+V5 Panaji, Goa', 'global_code': '7J7MFRXF+V5'}",4.9,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",13,TRUE,mosque,-1,-1,15.4996936,73.8229943
CLOSED_TEMPORARILY,"Valpoi, Goa 403506, India","Jama Masjid,",-1,ChIJUcGTBIKhvzsRr0iyhpdlerQ,"{'compound_code': 'G4HJ+44 Valpoi, Goa', 'global_code': '7J7PG4HJ+44'}",3.8,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",12,TRUE,mosque,-1,-1,15.5277548,74.1303087
CLOSED_TEMPORARILY,"Shiroda, Goa 403103, India",Shiroda Masjid مسجد,-1,ChIJJxdLUN-xvzsRm_5Gmo7Qk2s,"{'compound_code': '82CH+4Q Shiroda, Goa', 'global_code': '7J7P82CH+4Q'}",4.3,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",13,TRUE,mosque,-1,-1,15.3203,74.0294385
CLOSED_TEMPORARILY,"Aashiyana Building, karaswada junction, Duler Ground Rd, Karaswada, Mapusa, Goa 403507, India",Maktab Tablighi jamaat Masjid,-1,ChIJm8fcs-_rvzsR121SqZFyo4Q,"{'compound_code': 'JR4F+WC Karaswada, Mapusa, Goa', 'global_code': '7J7MJR4F+WC'}",3.8,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",16,TRUE,mosque,-1,-1,15.6072948,73.8235234
CLOSED_TEMPORARILY,"Haveli, Curti, Ponda, Goa 403401, India",Sunni Shahi Madina Masjid,-1,ChIJAWhzEMG6vzsRd5-Hmp-Zwxo,"{'compound_code': 'C256+74 Curti, Goa', 'global_code': '7J7PC256+74'}",4.6,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",20,TRUE,mosque,-1,-1,15.4082334,74.0102792
CLOSED_TEMPORARILY,"Bicholim, Goa 403529, India",Azad Jama Masjid مسجد,-1,ChIJf7GujGuWvzsRUXncr15Am8w,"{'compound_code': 'HXP3+MJ Bicholim, Goa', 'global_code': '7J7MHXP3+MJ'}",4.6,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",41,TRUE,mosque,-1,-1,15.5866262,73.9540081
CLOSED_TEMPORARILY,"Silva Nagar, Ponda, Goa 403401, India",Masjid E Fatima,-1,ChIJewAJDLm6vzsRKQPuS1FUcqA,"{'compound_code': 'C227+CX Silva Nagar, Ponda, Goa', 'global_code': '7J7PC227+CX'}",4.7,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",9,TRUE,mosque,-1,-1,15.4010375,74.0149442
CLOSED_TEMPORARILY,"Unnamed Road, Cuncolim, Goa 403703, India",Eid gah Cuncolim Goa,-1,ChIJF2AHVLdNvjsR973tlM6Nwxs,"{'compound_code': '52C9+GW Cuncolim, Goa', 'global_code': '7J7P52C9+GW'}",3,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",2,TRUE,mosque,-1,-1,15.1713216,74.0198117
CLOSED_TEMPORARILY,"Near Don Bosco High School, Panaji, Goa 403001, India",Inam Cimplex,-1,ChIJFzhaRIzAvzsRpLahR2DlywY,"{'compound_code': 'FRWC+MW Panaji, Goa', 'global_code': '7J7MFRWC+MW'}",5,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",5,TRUE,mosque,-1,-1,15.4967487,73.8223012
CLOSED_TEMPORARILY,"جامعة المعارف و المسجدAmbaji, Fatorda, Margao, Goa 403602, India",Madrasa E Jamiat Ul Ma'rif & Masjid,-1,ChIJK2x3hpexvzsRa2jZpJAf7H0,"{'compound_code': '8X26+43 Margao, Goa', 'global_code': '7J7M8X26+43'}",4.5,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",22,TRUE,mosque,-1,-1,15.3003541,73.9601872
CLOSED_TEMPORARILY,"Zari, Sancoale, Goa 403726, India",Madni Masjid,-1,ChIJDY5CAT24vzsRHS9w9XAodT0,"{'compound_code': '9VP9+46 Zari, Sancoale, Goa', 'global_code': '7J7M9VP9+46'}",3.8,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",22,TRUE,mosque,-1,-1,15.3853586,73.8680899
CLOSED_TEMPORARILY,"Gogol Housing Board, Margao, Goa 403601, India",Sunni Gulistan Masjid,-1,ChIJb7lWny6yvzsRwC6Hd2Jba7s,"{'compound_code': '7XJQ+XM Gogol Housing Board, Margao, Goa', 'global_code': '7J7M7XJQ+XM'}",4.7,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",12,TRUE,mosque,-1,-1,15.2824154,73.9892195
CLOSED_TEMPORARILY,"Maina, Curtorim, Goa 403709, India",Masjid - E - Nizami,-1,ChIJwVlTS-ezvzsRkGtau4IzPkg,"{'compound_code': '72M2+QR Maina, Curtorim, Goa', 'global_code': '7J7P72M2+QR'}",4.8,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",5,TRUE,mosque,-1,-1,15.2843937,74.0020766
CLOSED_TEMPORARILY,"Near Big G Mall Rua De, Rua das Saudades, Pajifond, Margao, Goa 403601, India",Shia Imami Ismaili Khoja Jamatkhana,-1,ChIJkf3wrsOzvzsRZgrKQtd-mFs,"{'compound_code': '7XC7+X4 Pajifond, Margao, Goa', 'global_code': '7J7M7XC7+X4'}",4.2,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",32,TRUE,mosque,-1,-1,15.272464,73.9627731
CLOSED_TEMPORARILY,"SH 4, Desai Nagar, Casabe De Sanquelim, Goa 403505, India",Sanquelim Mosque,-1,ChIJV1TL8-CXvzsRQuqWa1Vg4fk,"{'compound_code': 'H285+R8 Casabe De Sanquelim, Goa', 'global_code': '7J7PH285+R8'}",3.8,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",14,TRUE,mosque,-1,-1,15.5670454,74.0082756
OPERATIONAL,"Near, Holiday Village, Volante-Betim, Reis Magoo's, Alto- Betim Porvorim, Penha de França, Goa 403521, India",Viva Goa Restaurant and Bar,{'open_now': True},ChIJ56DGB2jAvzsRAIrEg0deW50,"{'compound_code': 'GR89+6J Alto- Betim Porvorim, Penha de França, Goa', 'global_code': '7J7MGR89+6J'}",4.1,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",311,-1,restaurant,2,-1,15.5155955,73.8190461
OPERATIONAL,"Beach Road, Pacheco Vaddo, Majorda, Goa 403713, India",Pentagon Restaurant,{'open_now': True},ChIJT_B6Tem2vzsRUwYxhdaJ5PI,"{'compound_code': '8W74+2P Pacheco Vaddo, Gonsua, Goa', 'global_code': '7J7M8W74+2P'}",4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",2385,-1,restaurant,2,-1,15.3125465,73.9067583
OPERATIONAL,"Cine Prashant Rd, near Central Bank of India, BEPQUEGAL, Vodlemol Cacora, Goa 403706, India",Girish Family Restaurant & Bar,{'open_now': False},ChIJmVYom2SsvzsRlHDYgI8M1pE,"{'compound_code': '7455+JX Vodlemol Cacora, Goa', 'global_code': '7J7P7455+JX'}",3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",640,-1,restaurant,2,-1,15.259096,74.109923
CLOSED_TEMPORARILY,"St. Anthony Prn, Poonam Resort Rd, Gumal Vaddo, Anjuna, Goa 403509, India",Sea Paradise Bar & Restaurant,-1,ChIJ66p2XYPpvzsRy9JXG1NaLa0,"{'compound_code': 'HPMP+GX Gumal Vaddo, Anjuna, Goa', 'global_code': '7J7MHPMP+GX'}",3.7,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",17,TRUE,restaurant,-1,-1,15.58376,73.73742
OPERATIONAL,"Mobor Opposite Raddisson Hotel Hungry Shark Road, Cavelossim, 403731, India",Cheers,{'open_now': True},ChIJH1Ogdr3BvzsRjj2MowQoqu0,"{'compound_code': '5WGX+93 Cavelossim, Goa', 'global_code': '7J7M5WGX+93'}",2.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",6,-1,restaurant,-1,-1,15.175937,73.9476307
OPERATIONAL,"MDR43, Cavelossim, Goa 403731, India",EVEREST Restaurant & Bar,{'open_now': True},ChIJ56zF0rxMvjsR9UwVm3eyFhw,"{'compound_code': '5WGX+H4 Cavelossim, Goa', 'global_code': '7J7M5WGX+H4'}",4.5,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",15,-1,restaurant,-1,-1,15.1764473,73.9477657
OPERATIONAL,"ASHVEM ROAD MORJIM, Morjim, Goa 403519, India",The Place,{'open_now': True},ChIJpaIyzBHvvzsR0Ns0xRpXB08,"{'compound_code': 'JPQG+83 Morjim, Goa', 'global_code': '7J7MJPQG+83'}",4.7,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",180,-1,restaurant,-1,-1,15.638313,73.7251983
OPERATIONAL,"Near, 540, College Road, Government College Rd, Candola, Goa 403107, India",STAR Family RESTAURANT & CAFÉ DAY,{'open_now': True},ChIJ0VkB7sm9vzsRAxpSIsy9Gvo,"{'compound_code': 'GXC5+98 Candola, Goa', 'global_code': '7J7MGXC5+98'}",4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",70,-1,restaurant,-1,-1,15.5209724,73.9583156
OPERATIONAL,"148/1, Chogm Road, Mae De Deus Vaddo Opposite Desai Wine Shop, Sangolda, Goa 403511, India",Sangolda Shack Bar and Restaurant,{'open_now': False},ChIJXxW9bL7BvzsRlNSDhTt1dVg,"{'compound_code': 'GRV4+HV Sangolda, Goa', 'global_code': '7J7MGRV4+HV'}",4.4,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",198,-1,restaurant,-1,-1,15.5439207,73.8072077
OPERATIONAL,"69, Binwaddo, Betalbatim, Goa 403713, India",Martin's Corner,{'open_now': False},ChIJY7N6pt22vzsRld7p1M9Cvgc,"{'compound_code': '8W37+GP Betalbatim, Goa', 'global_code': '7J7M8W37+GP'}",4.4,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",11001,-1,restaurant,3,-1,15.3037876,73.9143001
OPERATIONAL,"Unnamed Road, 403515, Candolim, Goa, India",Rajus Happy Shed Bar And Restaurant,{'open_now': True},ChIJVZzDYb3BvzsR-__7eb40wJQ,"{'compound_code': 'GQ7C+CH Candolim, Goa', 'global_code': '7J7MGQ7C+CH'}",4.3,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",111,-1,restaurant,-1,-1,15.5135773,73.7713782
OPERATIONAL,"Quepem, Goa 403705, India",Ambika restaurant,-1,ChIJkzIDNS-tvzsRwn4nVY3MGMw,"{'compound_code': '637C+Q9 Quepem, Goa', 'global_code': '7J7P637C+Q9'}",3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",4,-1,restaurant,-1,-1,15.214415,74.0709977
OPERATIONAL,"854, Martins Building, D. B. Street, Road, Miramar, Panaji, Goa 403001, India",Mum's Kitchen,{'open_now': True},ChIJ06n8AuzAvzsR9P0pQ8agIEs,"{'compound_code': 'FRP7+R3 Miramar, Panaji, Goa', 'global_code': '7J7MFRP7+R3'}",4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",1699,-1,restaurant,3,-1,15.4871166,73.8126822
OPERATIONAL,"Adao Waddo, Village Majorda, 48/10, Alila Diwa Goa - Restaurant, Salcette, Goa 403713, India",Spice Studio Restaurant,-1,ChIJVV73s-q2vzsRyESGFC-QxPE,"{'compound_code': '8W46+PH Pacheco Vaddo, Gonsua, Goa', 'global_code': '7J7M8W46+PH'}",4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",16,-1,restaurant,-1,-1,15.306847,73.911383
CLOSED_TEMPORARILY,"Umtav Vado, Calangute, Goa 403516, India",Bonny's Bar & Restaurant,-1,ChIJm_uemeLBvzsR2o6wnfDFNOk,"{'compound_code': 'GQV6+VG Calangute, Goa', 'global_code': '7J7MGQV6+VG'}",4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",6,TRUE,restaurant,-1,-1,15.5446909,73.761313
OPERATIONAL,"1257, Calangute - Anjuna Rd, Anjuna, Goa 403509, India",Goan Spice,{'open_now': True},ChIJd0YthTLqvzsR2IIDX-NKUog,"{'compound_code': 'HQQ6+92 Anjuna, Goa', 'global_code': '7J7MHQQ6+92'}",4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",2039,-1,restaurant,2,-1,15.5884803,73.7601213
OPERATIONAL,"Thonvaddo Beach, Near Nanu Resort, Betalbatim Beach, Margao, Goa 403713, India",Magzika Beach Shack,{'open_now': True},ChIJYVqrDpm2vzsRqVDzl5wOtH4,"{'compound_code': '7WR5+P9 Fatona, Colva, Goa', 'global_code': '7J7M7WR5+P9'}",4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",357,-1,restaurant,-1,-1,15.2917749,73.9084464
OPERATIONAL,"H.No-676, Dmello Vaddo, Anjuna, Goa 403509, India",Country Kitchen,{'open_now': True},ChIJ7yivwIPpvzsRVcwAQLc2p5U,"{'compound_code': 'HPPR+26 Dmello Vaddo, Anjuna, Goa', 'global_code': '7J7MHPPR+26'}",4.4,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",184,-1,restaurant,2,-1,15.585079,73.7405187
OPERATIONAL,"near Marquis Beach Resort, Dando, Candolim, Goa 403515, India",Palms n Sands Beach Resto-bar,{'open_now': True},ChIJw925wZ7BvzsRIBtXxZwXzdg,"{'compound_code': 'GQ49+32 Candolim, Goa', 'global_code': '7J7MGQ49+32'}",4.4,"['restaurant', 'meal_delivery', 'food', 'point_of_interest', 'establishment']",959,-1,restaurant,2,-1,15.5051957,73.76755
OPERATIONAL,"House no. 44/D, Tariwaddo, Assolna, Goa 403701, India",Amarela Bar and Restaurant,{'open_now': False},ChIJE1POanRNvjsRGHyL8OmuZwg,"{'compound_code': '5XJ8+9J Tariwaddo, Assolna, Goa', 'global_code': '7J7M5XJ8+9J'}",4.3,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",633,-1,restaurant,2,-1,15.1808919,73.9665033
CLOSED_TEMPORARILY,"International Student's Hostel, MDR3, Goa University, Taleigao, Goa 403206, India",Utopia Dystopia Goa,-1,ChIJtxp4gVTHvzsRkDz0AJr4g-Q,"{'compound_code': 'FR4P+XF Goa University, Taleigao, Goa', 'global_code': '7J7MFR4P+XF'}",4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",6,TRUE,tourist_attraction,-1,-1,15.4574301,73.8362119
OPERATIONAL,"Fontainhas (quarter), Altinho, Panaji, Goa 403001, India",Fontainhas,{'open_now': True},ChIJaWyBeYXAvzsRQZyu26fb7Bg,"{'compound_code': 'FRWJ+G8 Altinho, Panaji, Goa', 'global_code': '7J7MFRWJ+G8'}",4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2105,-1,tourist_attraction,-1,-1,15.4962882,73.8307501
-1,"Anjuna Beach, Goa 403509, India",Anjuna Beach,-1,ChIJmQGrEY_pvzsRof_MwgLMd9c,-1,4.4,"['natural_feature', 'establishment']",7660,-1,tourist_attraction,-1,-1,15.5733497,73.7409781
OPERATIONAL,"Velha,, near Police Station, Goa Velha, Goa 403110, India",Old Goa Fire Station,-1,ChIJsTY8ZI2-vzsRZouyKlh4ioc,"{'compound_code': 'GW27+2J Goa Velha, Goa', 'global_code': '7J7MGW27+2J'}",3.5,"['point_of_interest', 'establishment']",4,-1,tourist_attraction,-1,-1,15.5000396,73.9140915
OPERATIONAL,"Old Goa Divar Ferry Nr. Viceroy Arch, Goa Velha, Goa 403110, India",Crocodile Dundee,{'open_now': True},ChIJx6T7FU6_vzsRYAAYG1EHZMU,"{'compound_code': 'GW47+P9 Goa Velha, Goa', 'global_code': '7J7MGW47+P9'}",4.8,"['travel_agency', 'point_of_interest', 'establishment']",9,-1,tourist_attraction,-1,-1,15.5068478,73.9134408
-1,"Chorão Island, Chorao, Goa",Chorão Island,-1,ChIJY4VTcM-_vzsREKslBZW7rjY,-1,4.4,"['natural_feature', 'establishment']",143,-1,tourist_attraction,-1,-1,15.5404344,73.8848765
CLOSED_TEMPORARILY,"Agaçaim - Goa Velha Bypass Rd, Agaçaim, Goa 403104, India",Agacaim Muddflats,-1,ChIJU8BWnv65vzsRAv8FYtLaapI,"{'compound_code': 'CVGV+HJ Agaçaim, Goa', 'global_code': '7J7MCVGV+HJ'}",3.1,"['tourist_attraction', 'point_of_interest', 'establishment']",8,TRUE,tourist_attraction,-1,-1,15.4264952,73.8940041
CLOSED_TEMPORARILY,"Flat No 110, Adwalpalkar Residency, Shankarwadi, Taleigao, Goa 403002, India",GOA HABITAT,-1,ChIJAwAAALfAvzsR-WhYCVEvMW8,"{'compound_code': 'FR8C+WG Taleigao, Goa', 'global_code': '7J7MFR8C+WG'}",3.3,"['tourist_attraction', 'point_of_interest', 'establishment']",9,TRUE,tourist_attraction,-1,-1,15.4673667,73.8213214
OPERATIONAL,"Panaji, Goa 403001, India",Panaji Conservation Area.,{'open_now': True},ChIJJenIVo7AvzsRE3BaCw7XnEM,"{'compound_code': 'FRWJ+89 Panaji, Goa', 'global_code': '7J7MFRWJ+89'}",4.3,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",31061,-1,tourist_attraction,-1,-1,15.4957706,73.8308789
CLOSED_TEMPORARILY,"Tiswadi, Goa 403104, India",Agassaim Beach,-1,ChIJ-Va5PgK5vzsR-TOpAK1ZsPY,"{'compound_code': 'CVGR+57 Tiswadi, Goa', 'global_code': '7J7MCVGR+57'}",4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",49,TRUE,tourist_attraction,-1,-1,15.4253793,73.8907204
CLOSED_TEMPORARILY,"Altinho, Panaji, Goa 403001, India",Altinho Steps,-1,ChIJf00mGgTBvzsRZxQmqWXQKCk,"{'compound_code': 'FRXH+5X Altinho, Panaji, Goa', 'global_code': '7J7MFRXH+5X'}",3.8,"['tourist_attraction', 'point_of_interest', 'establishment']",4,TRUE,tourist_attraction,-1,-1,15.497978,73.8298751
OPERATIONAL,"H.no 281/3 St.Mathias Malar, Panaji, Goa 403403, India",Lord Jesus Travels and Tours,{'open_now': True},ChIJX7C6UBm_vzsRjCAiv5VO6JY,"{'compound_code': 'GWH7+HF Sao Matias VP, Goa', 'global_code': '7J7MGWH7+HF'}",0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,-1,tourist_attraction,-1,-1,15.5288793,73.9136458
OPERATIONAL,"Nagoa, Goa 403722, India",Abyss Marine Fish Aquarium,{'open_now': True},ChIJGb3Yvle3vzsRMUtGyONUWpE,"{'compound_code': '9WFG+JC Nagoa, Goa', 'global_code': '7J7M9WFG+JC'}",3.8,"['tourist_attraction', 'point_of_interest', 'establishment']",4046,-1,tourist_attraction,-1,-1,15.3741075,73.9260592
-1,"North Goa, Goa, India",North Goa,-1,ChIJMaD6Uu3AvzsR0E3VfowKzRs,-1,-1,"['administrative_area_level_2', 'political']",-1,-1,tourist_attraction,-1,-1,15.5163112,73.9830029
CLOSED_TEMPORARILY,"Bainguinim, Goa 403110, India","Church of the Cross of Miracles, Cruz Dos Milagres",-1,ChIJfU7MxZS-vzsR0AG4t-cAHE8,"{'compound_code': 'FWR7+V9 Bainguinim, Goa', 'global_code': '7J7MFWR7+V9'}",4.7,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",275,TRUE,tourist_attraction,-1,-1,15.492147,73.913386
CLOSED_TEMPORARILY,"lamgao bicholim goa, lamgao, Bicholim, Goa 403504, India",Lamgao Buddhist Caves,-1,ChIJ0epMpHiWvzsRIK8KYfUIWY8,"{'compound_code': 'HWWP+9J Bicholim, Goa', 'global_code': '7J7MHWWP+9J'}",3.8,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",142,TRUE,tourist_attraction,-1,-1,15.5959317,73.9365402
OPERATIONAL,"Tito's Lane, 2, Calangute - Baga Rd, Baga, Goa 403516, India","Snow Park, Goa",{},ChIJXVO8PxvqvzsRta823KYFYvE,"{'compound_code': 'HQ44+X2 Baga, Goa', 'global_code': '7J7MHQ44+X2'}",4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",8276,-1,tourist_attraction,-1,-1,15.5574847,73.7550063
