business_status,formatted_address,name,opening_hours,place_id,plus_code,rating,types,user_ratings_total,permanently_closed,tag,price_level,lat,long
CLOSED_TEMPORARILY,"Unnamed Road, Pocket 9, Sector 5B, Rohini, Delhi, 110085, India",Shiv Shakti Mandir Pocket 9 Sector 5 Rohini,-1,ChIJBzwPCVUBDTkRaeT4RIhBOsE,"{'compound_code': 'P485+F7 Rohini, New Delhi, Delhi', 'global_code': '7JWVP485+F7'}",3,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1,TRUE,hindu_temple,-1,28.716215,77.1082349
CLOSED_TEMPORARILY,"G-30/176, Sir Chotu Ram Marg, Sector 3, Pocket 30, Sector 3G, Rohini, Delhi, 110085, India",Nangli Kutiya,-1,ChIJQdRBlVUBDTkR7Jaen1CPrb8,"{'compound_code': 'P444+8M Rohini, New Delhi, Delhi', 'global_code': '7JWVP444+8M'}",3.9,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",11,TRUE,hindu_temple,-1,28.705822,77.106717
CLOSED_TEMPORARILY,"93A, Safdarjung Enclave, Block B 7, Arjun Nagar, Safdarjung Enclave, New Delhi, Delhi 110029, India",Mata Mandir,-1,ChIJM02g43biDDkRel6CZ7ygJ7k,"{'compound_code': 'H56X+C8 Safdarjung Enclave, New Delhi, Delhi', 'global_code': '7JWVH56X+C8'}",4.5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",70,TRUE,hindu_temple,-1,28.5610632,77.1983092
CLOSED_TEMPORARILY,"Mandir Marg, Kali Bari Marg, Near Birla Temple, New Delhi, Delhi 110001, India",Kali Bari Temple,-1,ChIJg8o8qlf9DDkRx20dsXNV6v4,"{'compound_code': 'J5JW+4W New Delhi, Delhi', 'global_code': '7JWVJ5JW+4W'}",4.6,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",2680,TRUE,hindu_temple,-1,28.630368,77.1972831
CLOSED_TEMPORARILY,"A-1270, Gali Number 16, Shyam Colony, Block Y, Budh Vihar Phase II, Budh Vihar, New Delhi, Delhi 110086, India",Sai Darbar,-1,ChIJ_1jVY7kGDTkRj5Mt12hC0oc,"{'compound_code': 'P39P+XR Budh Vihar, Delhi', 'global_code': '7JWVP39P+XR'}",3.8,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",11,TRUE,hindu_temple,-1,28.7199372,77.087025
CLOSED_TEMPORARILY,"Firni Rd, Vijay vihar Phase I, Lal Dora, Sector 4, Rohini, Delhi, 110085, India",Samadhi Mandir,-1,ChIJI3lC7ycHDTkRjoWkX7MNj9Y,"{'compound_code': 'P38X+9J Rohini, New Delhi, Delhi', 'global_code': '7JWVP38X+9J'}",5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",2,TRUE,hindu_temple,-1,28.7159404,77.0990502
CLOSED_TEMPORARILY,"B-296, 110041, New Delhi, J.J Colony, Budh Vihar Phase II, Nangloi, Delhi, 110018, India",Samdarshan News Paper,-1,ChIJedv4RDkEDTkR3fWt6nD4aSo,"{'compound_code': 'M3MF+64 Nangloi, Delhi', 'global_code': '7JWVM3MF+64'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,TRUE,hindu_temple,-1,28.683115,77.072789
CLOSED_TEMPORARILY,"Unnamed Road, Rishi Nagar, Pitam Pura, Delhi, 110034, India",Hari mandir rani bagh,-1,ChIJ4RstZEADDTkRCezb09uLqt0,"{'compound_code': 'M4PG+VW Pitam Pura, New Delhi, Delhi', 'global_code': '7JWVM4PG+VW'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,TRUE,hindu_temple,-1,28.6871524,77.1272803
CLOSED_TEMPORARILY,"Sector 3, Rohini, Delhi, 110085, India",Badrinath Mandir Sector 3 Rohini,-1,ChIJ7XCbQokDDTkR286U22PJlNw,"{'compound_code': 'P435+J6 Rohini, New Delhi, Delhi', 'global_code': '7JWVP435+J6'}",4.5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",4,TRUE,hindu_temple,-1,28.7040436,77.1080794
CLOSED_TEMPORARILY,"D14-292293, Sector 3D, Rohini, Delhi, 110085, India",Jai shri ram mandir,-1,ChIJa-3eIFYBDTkRZRsG1GVI1eQ,"{'compound_code': 'P435+XX Rohini, New Delhi, Delhi', 'global_code': '7JWVP435+XX'}",5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1,TRUE,hindu_temple,-1,28.7049347,77.1099594
CLOSED_TEMPORARILY,"D-6, 4th Rd, Sector 6D, Rohini, New Delhi, Delhi 110085, India",Shri Hanuman Temple,-1,ChIJLUuiuFYBDTkR__GUCdhkE_c,"{'compound_code': 'P455+QV Rohini, New Delhi, Delhi', 'global_code': '7JWVP455+QV'}",4.3,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",30,TRUE,hindu_temple,-1,28.7094831,77.1096532
OPERATIONAL,"Block B6, Humayunpur, Safdarjung Enclave, New Delhi, Delhi 110016, India",Aazaadi Hostels,-1,ChIJaTbpQEvjDDkRAep9hthZa-o,"{'compound_code': 'H56W+45 Safdarjung Enclave, New Delhi, Delhi', 'global_code': '7JWVH56W+45'}",5,"['lodging', 'point_of_interest', 'establishment']",105,-1,lodging,-1,28.5603376,77.1954798
OPERATIONAL,"Asset Area 12 Hospitality District, Aerocity, New Delhi, Delhi 110037, India",Holiday Inn New Delhi Int'L Airport,{'open_now': True},ChIJo7kBM2ocDTkR2TXLzP1eBUk,"{'compound_code': 'H42F+24 New Delhi, Delhi', 'global_code': '7JWVH42F+24'}",4.4,"['lodging', 'point_of_interest', 'establishment']",6495,-1,lodging,-1,28.5500782,77.1228015
OPERATIONAL,"A-272, IGI Airport, Mahipalpur, New Delhi, Delhi 110037, India",Hotel Shree Radhe Krishan at Delhi Airport,{'open_now': True},ChIJV1KVCqkdDTkRCmoloIVJDw0,"{'compound_code': 'G4XG+8J Mahipalpur, New Delhi, Delhi', 'global_code': '7JWVG4XG+8J'}",4.4,"['lodging', 'point_of_interest', 'establishment']",8,-1,lodging,-1,28.5482713,77.12659
OPERATIONAL,"Ginger New Delhi, IRCTC - Rail Yatri Niwas New Delhi Railway Station Bhav Bhutti Marg, New Delhi, Delhi 110002, India",Ginger Delhi RYN,-1,ChIJY6qeej79DDkRiiK9mHflvyA,"{'compound_code': 'J6VF+R2 New Delhi, Delhi', 'global_code': '7JWVJ6VF+R2'}",3.9,"['lodging', 'point_of_interest', 'establishment']",4145,-1,lodging,-1,28.6445302,77.2226202
OPERATIONAL,"A 83/243 Road No.4, Street Number 6, Mahipalpur Extension, Delhi 110037, India",Hotel Grand Lawson,{'open_now': True},ChIJo3URA0EcDTkR0pIO9Wuq1HY,"{'compound_code': 'G4XH+JJ Mahipalpur, New Delhi, Delhi', 'global_code': '7JWVG4XH+JJ'}",3,"['lodging', 'point_of_interest', 'establishment']",128,-1,lodging,-1,28.54911,77.1290053
OPERATIONAL,"8A/33, Channa Market, Block 8A, WEA, Karol Bagh, Delhi, 110005, India",The Suncourt Hotel Yatri,{'open_now': True},ChIJC-P-G5gCDTkRpV3HzHjERLA,"{'compound_code': 'J5VM+VJ Karol Bagh, New Delhi, Delhi', 'global_code': '7JWVJ5VM+VJ'}",3.9,"['lodging', 'point_of_interest', 'establishment']",458,-1,lodging,-1,28.6447249,77.1840238
OPERATIONAL,"G-59, Connaught Cir, Block G, Connaught Place, New Delhi, Delhi 110001, India",Radisson Blu Marina Hotel Connaught Place,{'open_now': True},ChIJV7Tarzf9DDkRhgc0y-Qqgkw,"{'compound_code': 'J6M8+HV New Delhi, Delhi', 'global_code': '7JWVJ6M8+HV'}",4.1,"['lodging', 'point_of_interest', 'establishment']",4501,-1,lodging,-1,28.6338968,77.2172409
OPERATIONAL,"Plot No.8145, 6, Arakashan Rd, Ram Nagar, Paharganj, New Delhi, Delhi 110055, India",Hotel Amax Inn,{'open_now': True},ChIJO4UtbWr9DDkRTPdRbaOaENc,"{'compound_code': 'J6W7+P7 Paharganj, New Delhi, Delhi', 'global_code': '7JWVJ6W7+P7'}",3.8,"['lodging', 'point_of_interest', 'establishment']",690,-1,lodging,-1,28.646759,77.2132241
OPERATIONAL,"Le Meridien, Windsor Pl, Connaught Place, New Delhi, Delhi 110001, India",Le Meridien New Delhi,{'open_now': True},ChIJ58c5DMriDDkRIdu-LiFHx4I,"{'compound_code': 'J699+G8 Connaught Place, New Delhi, Delhi', 'global_code': '7JWVJ699+G8'}",4.6,"['night_club', 'lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",11331,-1,lodging,-1,28.6188432,77.2183091
OPERATIONAL,"98-99, Krishna Gali, Ratan Lal Market, Kaseru Walan, Paharganj, New Delhi, Delhi 110055, India",Hotel Star Villa @ New Delhi Railway Station,{'open_now': True},ChIJgV6GYD_9DDkRR_UEsfCW6Ck,"{'compound_code': 'J6R9+R3 Paharganj, New Delhi, Delhi', 'global_code': '7JWVJ6R9+R3'}",3,"['lodging', 'point_of_interest', 'establishment']",526,-1,lodging,-1,28.6420684,77.2176273
OPERATIONAL,"Plot No.15/1, BlockG, Jhankar Rd, Qutub Vihar I, Goyla Dairy, Delhi, 110071, India",Collection O 50329 Qutub Vihar I,-1,ChIJdWOkmUwbDTkR9c31dT6lBH8,"{'compound_code': 'H2HF+GR Delhi', 'global_code': '7JWVH2HF+GR'}",5,"['lodging', 'point_of_interest', 'establishment']",1,-1,lodging,-1,28.5787608,77.0246157
OPERATIONAL,"4775 Main Bazar Road Near 6, Tooti Chowk, Paharganj, New Delhi, Delhi 110055, India",Hotel Hari Piorko,{'open_now': True},ChIJsWZJJEH9DDkRLIvrsH_SoIY,"{'compound_code': 'J6R7+CM Paharganj, New Delhi, Delhi', 'global_code': '7JWVJ6R7+CM'}",3.9,"['lodging', 'point_of_interest', 'establishment']",3266,-1,lodging,-1,28.641088,77.214143
OPERATIONAL,"6A/67, Channa Market, Block 6A, WEA, Karol Bagh, New Delhi, Delhi 110005, India",Hotel Suncourt Corporate,{'open_now': True},ChIJowM_upkCDTkRtKfuVBhKgdw,"{'compound_code': 'J5WM+QX Karol Bagh, New Delhi, Delhi', 'global_code': '7JWVJ5WM+QX'}",3.7,"['lodging', 'point_of_interest', 'establishment']",425,-1,lodging,-1,28.6469035,77.1849178
OPERATIONAL,"A 17 road no 2 Near IGI airport, Mahipalpur, Delhi 110037, India",OYO 30462 Hotel Ivy,{'open_now': True},ChIJq2EPdeQdDTkRktSK5RD7yVg,"{'compound_code': 'G4XH+97 Mahipalpur, New Delhi, Delhi', 'global_code': '7JWVG4XH+97'}",3.5,"['lodging', 'point_of_interest', 'establishment']",225,-1,lodging,-1,28.5484334,77.1281452
OPERATIONAL,"Hotel Harry's 1 C1, Hotel Harry's 1, near Bal Kishan Memorial Hospital, Khanpur Extension, Delhi 110080, India",SPOT ON 68379 Hotel Harry's 1,-1,ChIJcfbq1Z7hDDkRCgXhsDeM6eE,"{'compound_code': 'G66M+HV Khanpur, New Delhi, Delhi', 'global_code': '7JWVG66M+HV'}",3.4,"['lodging', 'point_of_interest', 'establishment']",8,-1,lodging,-1,28.511442,77.234648
OPERATIONAL,"Plot No 118/119, Street Number 3, Block B, A Block, Mahipalpur, New Delhi, Delhi 110037, India",Hotel Sunrise Moon,-1,ChIJi-7YmkAcDTkR_hf3JqzXZq4,"{'compound_code': 'G4XG+9X Mahipalpur, New Delhi, Delhi', 'global_code': '7JWVG4XG+9X'}",2.8,"['lodging', 'point_of_interest', 'establishment']",181,-1,lodging,-1,28.5483793,77.1274364
OPERATIONAL,"2283, 9, Rajguru Marg, Chuna Mandi, Paharganj, New Delhi, Delhi 110055, India",Hotel Venus International,{'open_now': True},ChIJtQZOmwz9DDkRnjUXQ2-FFhc,"{'compound_code': 'J6V6+56 Paharganj, New Delhi, Delhi', 'global_code': '7JWVJ6V6+56'}",3,"['lodging', 'point_of_interest', 'establishment']",11,-1,lodging,-1,28.642928,77.210574
OPERATIONAL,"104 near Mata Chowk, Main, Vasant Kunj Marg, New Delhi, Delhi 110037, India",FabHotel S Ambience,{'open_now': True},ChIJ98DhSYkdDTkR6F6Q27VICOM,"{'compound_code': 'G4RJ+C4 New Delhi, Delhi', 'global_code': '7JWVG4RJ+C4'}",4.2,"['lodging', 'point_of_interest', 'establishment']",10,-1,lodging,-1,28.541034,77.130341
OPERATIONAL,"AG-35 2nd Floor, Block AG, Shalimar Bagh, Delhi, 110088, India",OYO Home 43629 Designer Stay,-1,ChIJE4B3yyADDTkRVFwUNHLsb50,"{'compound_code': 'P527+J4 Shalimar Bagh, New Delhi, Delhi', 'global_code': '7JWVP527+J4'}",3.6,"['lodging', 'point_of_interest', 'establishment']",75,-1,lodging,-1,28.701601,77.1627799
OPERATIONAL,"917, Chandiwalan, Main Bazar, Paharganj, New Delhi, Delhi 110055, India",Hotel Namaskar,{'open_now': True},ChIJCRxbGUH9DDkRJAp38CllHZ8,"{'compound_code': 'J6R7+PW New Delhi, Delhi', 'global_code': '7JWVJ6R7+PW'}",3.1,"['lodging', 'point_of_interest', 'establishment']",298,-1,lodging,-1,28.6418565,77.2147632
OPERATIONAL,"7, Govind Lal Sikka Marg, Rajendra Place, New Delhi, Delhi 110008, India",Mughal Mahal Restaurant,{'open_now': True},ChIJB3EU3ZUCDTkRNWRctgtWzmc,"{'compound_code': 'J5VG+HM Rajendra Place, New Delhi, Delhi', 'global_code': '7JWVJ5VG+HM'}",3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",619,-1,restaurant,3,28.6439473,77.1766651
OPERATIONAL,"O-13, Block O, Lajpat Nagar II, Lajpat Nagar, New Delhi, Delhi 110024, India",The Golden Dragon Bar And Restaurant,{'open_now': True},ChIJTQ8ZvEriDDkRP-z4rNsMsIM,"{'compound_code': 'H68W+RP New Delhi, Delhi', 'global_code': '7JWVH68W+RP'}",4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",546,-1,restaurant,2,28.5670543,77.2468351
OPERATIONAL,"A 64, Shyam Nagar, Near Pacific Mall, Vishnu Garden, Delhi 110018, India",Sethi's Restaurant,{'open_now': True},ChIJtZ4ah2IDDTkRCijryg6jRfA,"{'compound_code': 'J4V3+J5 Vishnu Garden, Delhi', 'global_code': '7JWVJ4V3+J5'}",4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",1250,-1,restaurant,2,28.644058,77.1029415
OPERATIONAL,"17, Panchkuian Marg, Aram Bagh, Paharganj, New Delhi, Delhi 110055, India",Moti Mahal Dx,{'open_now': True},ChIJpaefZET9DDkR-0epUWeKEd0,"{'compound_code': 'J6Q5+HP Paharganj, New Delhi, Delhi', 'global_code': '7JWVJ6Q5+HP'}",4,"['restaurant', 'food', 'point_of_interest', 'establishment']",48,-1,restaurant,-1,28.6389798,77.2092688
OPERATIONAL,"Rze-10, Mahavir enclave, palam dabri road (opp. obc bank), Dwarka, Delhi 110045, India",Mezbaan family restaurant,{'open_now': False},ChIJ4RVv20cbDTkR67yydYe2HFY,"{'compound_code': 'H3XJ+8G Mahavir Enclave, New Delhi, Delhi', 'global_code': '7JWVH3XJ+8G'}",4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",520,-1,restaurant,2,28.598251,77.081321
OPERATIONAL,"301, Krishna Plaza Market, Sector 4, Dwarka, Delhi, 110075, India",Golden Dragon Restaurant,{'open_now': True},ChIJWZB7-9AaDTkRhvDmNEjPOqI,"{'compound_code': 'H2XX+69 Dwarka, New Delhi, Delhi', 'global_code': '7JWVH2XX+69'}",3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",766,-1,restaurant,2,28.5980744,77.0484633
CLOSED_TEMPORARILY,"Shop No.16, Main Market, Malviya Nagar, Old Market, Malviya Nagar, Delhi, 110017, India",Moti Restaurant - Restaurant In Malviya Nagar,-1,ChIJ_W9zrB7iDDkR0JUBZXbfXqk,"{'compound_code': 'G6P6+JV Malviya Nagar, New Delhi, Delhi', 'global_code': '7JWVG6P6+JV'}",3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",373,TRUE,restaurant,2,28.536568,77.212158
OPERATIONAL,"New Mehrauli Road, New Delhi, Delhi 110067, India",24 Seven,{'open_now': True},ChIJO3uu8sYdDTkR2zDiu5jR97s,"{'compound_code': 'G5R8+3F New Delhi, Delhi', 'global_code': '7JWVG5R8+3F'}",4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",684,-1,restaurant,1,28.540214,77.1661949
OPERATIONAL,"Swarn Jayanti Park, Sector 10, Rohini, Delhi, 110085, India",Dawat-E-Mehfil,{'open_now': True},ChIJCf5LmUgBDTkRNcPDAWUTJZE,"{'compound_code': 'P4F7+JC Rohini, New Delhi, Delhi', 'global_code': '7JWVP4F7+JC'}",4,"['restaurant', 'food', 'point_of_interest', 'establishment']",70,-1,restaurant,-1,28.7240431,77.1136165
OPERATIONAL,"Second Floor Dwarka Deep plot 8, Central Market, Sector 6 Dwarka, New Delhi, Delhi 110075, India",SEA VIEW RESTAURANT,-1,ChIJpwYdqrobDTkRRq6VLeNPYw8,"{'compound_code': 'H3R5+9M New Delhi, Delhi', 'global_code': '7JWVH3R5+9M'}",3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",180,-1,restaurant,-1,28.5909852,77.0591481
OPERATIONAL,"WZ-332 Chowk, Lajwanti Garden, New Delhi, Delhi 110046, India",Temptations Restaurant,{'open_now': True},ChIJLadVNVMDDTkRouo5KK9X8YE,"{'compound_code': 'J475+P8 New Delhi, Delhi', 'global_code': '7JWVJ475+P8'}",3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",103,-1,restaurant,-1,28.6142568,77.1083605
OPERATIONAL,"24, Bada Bazar Rd, Old Rajender Nagar market, Block 55, Rajinder Nagar, New Delhi, Delhi 110065, India",Aradhna Restaurant And Dhaba,{'open_now': True},ChIJEfYE7qICDTkRtBADAd8BfdQ,"{'compound_code': 'J5RP+H3 Rajinder Nagar, New Delhi, Delhi', 'global_code': '7JWVJ5RP+H3'}",3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",492,-1,restaurant,1,28.6413964,77.185151
OPERATIONAL,"Plot No 7, 3rd Floor, Pankaj Plaza, Central Market, Sector 6 Dwarka, New Delhi, Delhi 110075, India",Berco's Dwarka Sector - 6,{'open_now': True},ChIJE3Aq1SAbDTkRCzhqHMpYCI4,"{'compound_code': 'H3R5+7V New Delhi, Delhi', 'global_code': '7JWVH3R5+7V'}",4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",802,-1,restaurant,2,28.5907098,77.059635
CLOSED_TEMPORARILY,"1-4, Saini Enclave Market, Near Karkardooma Metro Station, Kanishka Complex, Anand Vihar, Delhi, 110092, India",Public Square Restaurant and Bar,-1,ChIJ2ya4DUH7DDkRW9vQllVHeyc,"{'compound_code': 'M824+H6 Anand Vihar, New Delhi, Delhi', 'global_code': '7JWVM824+H6'}",4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",408,TRUE,restaurant,-1,28.6514387,77.3055651
OPERATIONAL,"Hotel ITC Maurya, Sardar Patel Marg, Diplomatic Enclave, Chanakyapuri, New Delhi, Delhi 110021, India",Tian Asian Cuisine Studio,{'open_now': False},ChIJt80VMEAdDTkRiuH4M99bGBc,"{'compound_code': 'H5WF+RG Chanakyapuri, New Delhi, Delhi', 'global_code': '7JWVH5WF+RG'}",4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",148,-1,restaurant,-1,28.5970418,77.1737608
OPERATIONAL,"B-1/113-115, Sector-17, Rohini, Delhi 110089, India",Apsara Restaurant,{'open_now': True},ChIJJfSmpCQBDTkRPKe3lLT4fcE,"{'compound_code': 'P4R9+7H Rohini, New Delhi, Delhi', 'global_code': '7JWVP4R9+7H'}",3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",1208,-1,restaurant,2,28.7406478,77.1189936
OPERATIONAL,"Ground International Trade Tower, American Plaza, Lala Lajpat Rai Rd, Block “E, Nehru Place, New Delhi, Delhi 110019, India",Oh! Calcutta,{'open_now': False},ChIJWyVqV8_jDDkR-ImiinKQv28,"{'compound_code': 'H722+77 Nehru Place, New Delhi, Delhi', 'global_code': '7JWVH722+77'}",4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",2721,-1,restaurant,3,28.5506448,77.2506908
OPERATIONAL,"17a/12 Ground Floor Gurudwara Road, near Pusa Road, New Delhi, Delhi 110005, India",Social Affaire Restaurant,{'open_now': True},ChIJ_5idDmgDDTkRMxTChfptX7s,"{'compound_code': 'J5WR+23 New Delhi, Delhi', 'global_code': '7JWVJ5WR+23'}",4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",41,-1,restaurant,-1,28.6451092,77.1902046
OPERATIONAL,"6, Pandara Rd, Pandara Flats, Market, New Delhi, Delhi 110003, India",Gulati Restaurant,{'open_now': True},ChIJrYAMW9viDDkR-A3QVrfCdFI,"{'compound_code': 'J65J+52 New Delhi, Delhi', 'global_code': '7JWVJ65J+52'}",4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",5719,-1,restaurant,3,28.6078962,77.2300756
OPERATIONAL,"RZ B-11, Mahavir Enclave I, Mahavir Enclave Part 1, Mahavir Enclave, New Delhi, Delhi 110045, India",Gazzab Family Restaurant,-1,ChIJvUGnbAAbDTkRyoKIfcbdgY0,"{'compound_code': 'J32J+JR Mahavir Enclave, New Delhi, Delhi', 'global_code': '7JWVJ32J+JR'}",4,"['restaurant', 'food', 'point_of_interest', 'establishment']",576,-1,restaurant,-1,28.6015926,77.0820861
OPERATIONAL,"Bhairon Marg, Near Gate No.1, Pragati Maidan, New Delhi, Delhi 110001, India","National Science Centre, Delhi",{'open_now': True},ChIJGwO7EibjDDkR4At2961aPPE,"{'compound_code': 'J67W+45 Pragati Maidan, New Delhi, Delhi', 'global_code': '7JWVJ67W+45'}",4.4,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",13543,-1,tourist_attraction,-1,28.6128678,77.2453827
CLOSED_TEMPORARILY,"Model Town Phase 2, Block A 2, Model Town Phase I, Model Town, Delhi, 110009, India",Naini Jheel Delhi Tourism,-1,ChIJk6U1RlIDDTkR0sB3HoluZ9M,"{'compound_code': 'P54V+XM Model Town, New Delhi, Delhi', 'global_code': '7JWVP54V+XM'}",3,"['tourist_attraction', 'point_of_interest', 'establishment']",5,TRUE,tourist_attraction,-1,28.7074387,77.1941448
CLOSED_TEMPORARILY,"Jaina Tower II, 612,tc, Janakpuri District Center, Janakpuri, Delhi, 110058, India",Sejankuniversal,-1,ChIJyeEk940BDTkRwKLGt0fM1Jc,"{'compound_code': 'P432+JX Janakpuri, New Delhi, Delhi', 'global_code': '7JWVP432+JX'}",0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,TRUE,tourist_attraction,-1,28.7040592,77.1024902
OPERATIONAL,"Netaji Subhash Marg, Lal Qila, Chandni Chowk, New Delhi, Delhi 110006, India",Khas Mahal,{'open_now': False},ChIJgeCaSNRwdDkRsb163YNes4E,"{'compound_code': 'M64V+CC Chandni Chowk, New Delhi, Delhi', 'global_code': '7JWVM64V+CC'}",4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",199,-1,tourist_attraction,-1,28.6560934,77.2436017
CLOSED_TEMPORARILY,"10, Aggarwal Market, 2064, New Delhi, Delhi 110088, India",Dramway,-1,ChIJt_gDHJcBDTkRJVkTfDhXtxE,"{'compound_code': 'P565+VJ Shalimar Bagh, New Delhi, Delhi', 'global_code': '7JWVP565+VJ'}",0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,TRUE,tourist_attraction,-1,28.7122105,77.1590304
OPERATIONAL,"Lodhi Gardens, Lodhi Estate, New Delhi, Delhi 110003, India",Sikandar Lodi Tomb,{'open_now': True},ChIJ87XxluviDDkRocdc1MebPIk,"{'compound_code': 'H6WC+GJ Lodhi Estate, New Delhi, Delhi', 'global_code': '7JWVH6WC+GJ'}",4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",1550,-1,tourist_attraction,-1,28.596284,77.221555
CLOSED_TEMPORARILY,"B456, Bunker Colony, Ashok Vihar IV, Ashok Vihar, New Delhi, Delhi 110052, India",Adventuretourtravells,-1,ChIJ6e-dmqEDDTkR290G9V3Ovzo,"{'compound_code': 'M5MG+2J Ashok Vihar, New Delhi, Delhi', 'global_code': '7JWVM5MG+2J'}",0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,TRUE,tourist_attraction,-1,28.6826109,77.1765218
OPERATIONAL,"Africa Avenue, Hauz Khas, New Delhi, Delhi 110016, India",Hauz Khas District Park,{'open_now': True},ChIJK6BUxosdDTkRldimsH6l95Q,"{'compound_code': 'H54R+F3 New Delhi, Delhi', 'global_code': '7JWVH54R+F3'}",4.4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",11250,-1,tourist_attraction,-1,28.5562492,77.1902122
CLOSED_TEMPORARILY,"Seth Sarai, Mehrauli, New Delhi, Delhi 110030, India",Qutub Minar Complex,-1,ChIJd-3rnjD9DDkRgVC07HfmooE,"{'compound_code': 'G5GP+34 Mehrauli, New Delhi, Delhi', 'global_code': '7JWVG5GP+34'}",4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",24009,TRUE,tourist_attraction,-1,28.5251762,77.1852676
CLOSED_TEMPORARILY,"D503, Pocket D 1A, Janakpuri, New Delhi, Delhi 110058, India",Royal Trips,-1,ChIJi2fu62YbDTkRAbJx1VO27kM,"{'compound_code': 'J462+4Q Janakpuri, New Delhi, Delhi', 'global_code': '7JWVJ462+4Q'}",1,"['tourist_attraction', 'point_of_interest', 'establishment']",1,TRUE,tourist_attraction,-1,28.610304,77.101883
OPERATIONAL,"16 Urdu Bazar Road Infront of Jama Masjid Gate No.1, Gali Bhairo Wali, Kababiyan, New Delhi, Delhi 110006, India",Karim's Hotel Pvt Ltd,{'open_now': True},ChIJyy_Vxxj9DDkRPXF11X7EfT0,"{'compound_code': 'J6XM+QF New Delhi, Delhi', 'global_code': '7JWVJ6XM+QF'}",3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",7111,-1,tourist_attraction,2,28.6494264,77.2336916
CLOSED_TEMPORARILY,"123, Hari Nagar, Shiv Nagar, Janakpuri, New Delhi, Delhi 110058, India",Neocracy India Travel,-1,ChIJLbLPotkFDTkRQtDEvk6g1CM,"{'compound_code': 'J3GX+MW Janakpuri, New Delhi, Delhi', 'global_code': '7JWVJ3GX+MW'}",0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,TRUE,tourist_attraction,-1,28.626748,77.099872
CLOSED_TEMPORARILY,"KLJ Tower, Level 2, North, B-5 Centre,, Netaji Subhash Place, Wazirpur, Delhi, 110034, India",Indian Frontiers,-1,ChIJw-G6kzQCDTkRHVySTX1yh_k,"{'compound_code': 'M5R2+88 Wazirpur, New Delhi, Delhi', 'global_code': '7JWVM5R2+88'}",5,"['tourist_attraction', 'point_of_interest', 'establishment']",1,TRUE,tourist_attraction,-1,28.6908433,77.1508695
OPERATIONAL,"Swarn Jayanti Park, Sector 10, Rohini, Delhi, 110085, India",Japanese Park,{'open_now': True},ChIJDxgeVUEBDTkRDW2s-cp_U9E,"{'compound_code': 'P4C9+WC Rohini, New Delhi, Delhi', 'global_code': '7JWVP4C9+WC'}",4.2,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",11069,-1,tourist_attraction,-1,28.7223164,77.1186073
