,City,Link
0,Sri Mahabaleshwar Temple,/karnataka/gokarna/sri-mahabaleshwar-temple
1,Om Beach,/karnataka/gokarna/om-beach
2,Gokarna Beach,/karnataka/gokarna/gokarna-beach
3,Mirjan Fort,/karnataka/gokarna/mirjan-fort
4,"Basavaraja Durga Fort, Near Murudeshwar",/karnataka/murudeshwar/basavaraja-durga-fort
