,City,Link
0,Yercaud,/tamilnadu/yercaud
1,Yelagiri Hills,/tamilnadu/yelagiri-hills
2,"Male Mahadeshwara Betta / MM Hills, Near Mysore",/karnataka/mysore/male-mahadeshwara-betta-mm-hills
