,City,Link
0,Irupu Falls,/karnataka/irupu-falls
1,Coorg,/karnataka/coorg
2,Wayanad,/kerala/wayanad
3,"Wayanad Wildlife Sanctuary - Tholpetty, Near Wayanad",/kerala/wayanad/wayanad-wildlife-sanctuary-tholpetty
4,Mysore,/karnataka/mysore
